customer_tweet_id,customer_text,support_tweet_id,support_text
1773183,@AppleSupport ^ https://t.co/TDN03BBGJt,1773186,@532930 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2140967,Omg. Now it’s happening to my O’s! @AppleSupport https://t.co/khvGbhLkDN,2140966,@629583 We'd be happy to look into this. Can you DM us the exact version of iOS you are running? https://t.co/GDrqU22YpT
2500892,"@AppleSupport My Daughter has an iPhone 6S which she updated and now can't use the front camera and the battery lasts an hour from full, what can she do. #gladigotridofmyiphone",2500890,"@713430 We'd like to help. When using the camera is there a blank screen? If so, is this with the native Camera app or any that use the camera? We'd also like to look at some details for the battery. DM us and we'll continue. https://t.co/GDrqU22YpT"
2291572,@AppleSupport Now I am getting this screen.  Says the MAC SSD 525 - disk is locked.  Won’t let me install https://t.co/dFd5fmfmAT,2291575,@665535 Let's take a closer look together. Join us in DM using this link to get started: https://t.co/GDrqU22YpT
1701948,"Yo @115858, fix this I️",1701946,@516020 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz
171771,"Shout to @115858  @AppleSupport High Sierra Update for messing up my macbooks wifi, loving your updates recently.",171770,@156114 What kind of Wi-Fi issues are you having? We'd love to help.
2321410,"did this update actually fix the I button issue, mines is still doing it and I updated my damn phone? @115858",2321409,"@672711 We'd be happy to look into why the autocorrect issue is still continuing after the update for you. Go ahead and DM us which iPhone you're experiencing this on, and we'll continue there. https://t.co/GDrqU22YpT"
255574,@AppleSupport Changed “weekly magazine coming” to “weekly cinch game and changed  “A&amp;D” to “a&amp;Zsigmondy.” Had to google what those were- pretty crazy,255576,@176781 That's certainly not what we expect. Try restarting your iPhone with these steps and DM us the results: https://t.co/OWRDHXa3VP https://t.co/GDrqU2kzhr
663875,This mix up with iPhone typing is getting so bad that my phone has It on autocorrect. Come on @AppleSupport ??? When are you going to help me out????,663874,"@278212 We recently released an iOS update, 11.1.2, that contains a fix for auto-correct issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6"
1341748,@AppleSupport my iphone X order link from email conf takes me to a page indicating that my order does not belong to my acct! Help!!,1341747,"@432955 Thank you for reaching out to us. We'd like to get you in touch with our Sales Support, see this link: https://t.co/RmFSlCBcIE"
2779379,Seriously @115858 fix the bug which keeps randomly turning my Wi-Fi/Bluetooth on. It’s really annoying.,2779377,@776328 We’d like to take a look at that with you.  Can you give us a little more detail as to what is happening?  Are you turning off from the Control Center?
2466760,@AppleSupport I want to upgrade my iPhone 6 to IOS 11.0.3 but I'm afraid that will decrease performance and battery life. Any suggestions?,2466758,@705836 Hi there. We recommend updating to ensure the latest security updates and features.
2292794,Could resetting your Apple ID password any more aggravating? @AppleSupport,2292793,"@632114 Are you attempting to reset your password with the steps here?: https://t.co/TPnzSxFzIQ If so and you continue to have an issue, reach out to our Apple ID team here to further assist:  https://t.co/UJm15vmMM2"
483223,"Dear @115858 
@AppleSupport 
After testing the faceID for some time, I have a suggestion.
Add an extra layer of security feature, which requires blinking before the device unlocks.
This feature will tackle two issues:
1- sleeping 
2- masking manikins
Thanx",483222,@229936 Thanks for reaching out to let us know. Your feedback is extremely important to us. Feel free to share your ideas with us here:  https://t.co/eTPVYVFyd8
2286418,@AppleSupport just the ‘! ?’,2286420,"@664373 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6 https://t.co/GDrqU22YpT"
665794,@AppleSupport Mainly with front camera. From back camera also it happened few times. When i take pic in portrait mode it doesn't blur background instead it shows black background. It's iPhone X,665792,"@142826 Thanks for providing those details. Let us know in DM, your iOS version shown in Settings &gt; General &gt; About? https://t.co/GDrqU22YpT"
1718462,@AppleSupport hi ! Do you speak french ?!,1718460,@520322 Hi! We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1649061,@AppleSupport @115858 can you fix this it’s weird https://t.co/ByQ8StQbt2,1649060,@503743 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH
1780275,-.- @AppleSupport excuse me https://t.co/reKtwJ3fiu,1780273,"@326300 We'd like to help. What version of iOS are you on? If you remove and reinstall the Twitter app, does it work as expected?"
2697254,@AppleSupport this was just emailed to me and I’ve never seen this before. Is this real??? https://t.co/o5cX38glss,2697252,@197398 Thanks for reaching out. We're happy to help. This email does not appear to be legitimate. We'd recommend using the following link to learn more about these messages and to report them to the appropriate group: https://t.co/LNMCdqt6fD
1526153,SEE WHAT I MEAN @AppleSupport @115858  THE UPDATE IS REPLACING MY “I” WITH QUESTION MARKS !!! https://t.co/uKKbLRBTAw,1526152,@473968 That's not okay. Let's take a look in DM. Follow us there using the link below: https://t.co/GDrqU22YpT
2680386,@AppleSupport I have reset my Wi-fi router and this seems to have fixed the issue - thanks,2680388,@681950 That's great. You're very welcome.
181442,@AppleSupport  how long is it going to take for my backup to complete on my iPhone X !? It’s been hours and my pictures still haven’t been added into my picture app yet 😰,181440,"@158625 We'd like to help with both issues, starting with your iPhone backing up. Has it finished backing up in iTunes or does it still show a progress bar or another indication it's still backing up?

How long has it been backing up and what kind of comptuer do you have?"
392241,"@115858 shameful service in Croatia. #iMac after 90 days not repaired, zero communication, lost cable, damaged holder, broken hinge and more",392240,@208876 That's not the experience we'd want you to have. Send us a DM with the details to proceed. https://t.co/GDrqU22YpT
2714138,"@AppleSupport SO i just got an iphone 8 plus recently and the screen went black, can you guys please explain why my NEW phone is acting crazy?",2714137,@761926 Let's look into this power issue for you. This page may help: https://t.co/8MvHMFZ83h Let us know the results via DM. https://t.co/GDrqU22YpT
2945689,"Is @115858 kidding me this this absolute garbage? Why is it auto correcting to I.T? First the issue with “I” now this? It’s small but so annoying @AppleSupport get it together, this is the opposite of a good operating system when small bugs ruin things",2945688,"@488656 We understand you need to type without the iPhone auto-correcting to something incorrect. We have a steps that can help. Tap Settings &gt; General &gt; Reset &gt; Reset Keyboard Dictionary, then restart your iPhone. Please DM us the result. https://t.co/GDrqU22YpT"
1752115,@AppleSupport is iTunes down? Have purchased songs but they say unavailable to download at this time?!!!,1752114,@527860 We'd like to help. There aren't any reported outages with iTunes. Which device are you currently using?
942256,@AppleSupport 11.0.3,942258,"@131845 Got it. Does this behavior occur playing music, while on phone calls/FaceTime or within any particular apps?"
2631555,@115948 @AppleSupport I logged out of my account and then logged back in and ALL MY MUSIC IS GONE (besides the one I purchased),2631554,"@743079 We've received your DM, and will follow up with you regarding the missing music there."
2940394,@115858 Fix My Phone Please. The iPhone 4 was faster than this iPhone. Smh.,2940393,@656930 We can help get your iPhone back up to speed. What kind of issues are you seeing exactly with your iPhone? Which version of iOS are you using? You can check that at Settings &gt; General &gt; About.
400861,@AppleSupport 11.0.2 battery life has gone from 9 hours to max 6 hours now,400860,@210814 Let's look into this some more. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT
1633132,@AppleSupport phone rings cant answer then i cant swipe up nothing all i can do is press side button its doing me head in im using the latest version,1633134,@468641 Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
2193398,Help us please @AppleSupport https://t.co/wJkS8dbhEz,2193397,@641923 Thank you for your patience and understanding. We've recently released an update that can help with these issues. Please create a backup and update. These steps will guide you: https://t.co/ahjigcvFRG
2842009,Might continue the morning gyms but my alarms need to ring @AppleSupport fix this issue man,2842008,"@267190 We depend on our alarms too, and wouldn't want you having any issues with them sounding. Which device are you using, and what's the iOS version in Settings &gt; General &gt; About &gt; Version? Was this the first time it happened?"
